王子,おうじ
王子本町,おうじほんちょう【地】
王学,おうがく
王手,おうて
王本,おうもと【人】
王林,おうりん
王気,おうき
王水,おうすい
王目,おう（の）め
王目王耳,おう（の）めおう（の）みみ
王耳,おう（の）みみ
王音,おうおん
生一本,きいっぽん
生下,は（え）さが（り）
生中,なまなか＝中途半端
生先,お（い）さき
生出,しょうしゅつ＝生まれ出る
生名,いきな【地】
生名村,いきなむら【地】
生土,うぶすな
生大,なまだい【略】生ビール大ジョッキ
生小,なましょう【略】生ビール小ジョッキ
生年,せいねん／しょうねん
生年月,せいねんげつ
生年月日,せいねんがっぴ
生日,せいじつ
生日足日,いくひのたるひ＝祭りの日
生月,せいげつ
生木,なまき
生気,せいき
生水,なまみず／きみず
生生,せいせい／い（き）い（き）
生田,いくた【地】
生田中,いくたちゅう【略】生田中学校
生田中学校,いくたちゅうがっこう
生田小,いくたしょう【略】生田小学校
生田小学校,いくたしょうがっこう
生田川,いくたがわ【川】
生田目,なばため【人】／なまため【人】
生白,なまじろ（い）／きじろ
生目,いくめ【地】
生石,いきいし【碁】／おいし【地】／いくし【地】
生空,い（きた）そら（がない）
生立,おいた（ち）
生竹,なまだけ
生糸,きいと
生花,しょうか／せいか／なまばな
生見,いくみ【地】／いきみ【地】
生貝,なまがい
生足,なまあし
生金,いきがね
田上,たがみ【地】
田上町,たがみまち【地】
田中,たなか【人】
田中町,たなかちょう【地】
田口,たぐち【人】
田名,たな【地】
田子,たっこ【地】
田子町,たっこちょう【地】
田川,たがわ【人／地】
田木,たぎ【人／地】／たき【人】
田本,たもと【人／地】
田村,たむら【人／地】
田村草,たむらそう【植】
田林,たばやし
田水,たみず
田玉,ただま【人】
田町,たまち【地】
田石,たいし【人】
田草,たぐさ【植】
田草月,たぐさづき
田虫,たむし
男出入,おとこでい（り）
男力,おとこりょく
男名,おとこな
男女,だんじょ
男女川,なめがわ【川】,みなのがわ【川】
男子,だんし／なんし
男子力,だんしりょく
男子学生,だんしがくせい
男子校,だんしこう
男山,おとこやま【山】／おんやま【山】
男川,おとこがわ【川】／おとがわ【川／地】
男手,おとこで
男文字,おとこもじ
男早,おとこひで（り）
男気,おとこぎ
男水,おとこみず＝硬水
男火山,おんびやま【山】
男生,だんせい
男生山,おはいざん【地】
男目,おとこ（の）め
男石,おとこいし【地】／おいし【地】
男竹,おだけ【植】
男花,おとこばな【酒】
男貝,おがい
男車,おとこぐるま
町中,まちじゅう／まちなか
町人,まちにん／ちょうにん
町名,ちょうめい
町名森,ちょうなもり【地】
町女,まちめ
町川,まちかわ【人】
町村,ちょうそん／まちむら【地】
町田,まちだ【地】
町立,ちょうりつ
町見,ちょうけん
白下,しろした
白人,はくじん
白先,しろせん【碁】
白八入,しろやしろ【植】
白土,はくど
白女,しらめ【地】
白子,しらこ
白子森,しらこもり【地】
白子町,しらこまち【地】
白字,はくじ
白山,はくさん【地】
白山一花,はくさんいちげ【植】
白山木,はくさんぼく【植】
白山火山,はくさんかざん
白川,しらかわ【地】
白川村,しらかわむら【地】
白川町,しらかわちょう【地】
白川石,しらかわいし
白文,はくぶん
白日,はくじつ
白日青天,はくじつせいてん＝よく晴れた青空
白月,はくげつ／びゃくげつ
白木,しらき＝削っただけの木材
白木耳,しろきくらげ【植】
白本,しろほん／しらもと
白村,はくむら【人】
白林,しらばやし【人】
白森,しらもり【地】
白水,しろみず
白玉,しらたま
白玉木,しらたま（の）き【植】
白田,はくでん／しろた【人】
白男,しらお【地】
白男上,しらおかみ【地】
白男川,しらおがわ【地】
白白,しらしら／しらじら／しろじろ
白目,しろめ
白目見,しろ（い）め（で）み（る）
白石,しろいし【地】／しらいし【地】
白石町,しろいしちょう【地】
白竹,しろたけ
白糸,しらいと
白糸草,しらいとそう【植】
白花,しろばな
白虫,しらむし
白金,はっきん／しろかね【地】／しろがね【地】
白金山,しろかねやま【山】
白金川,しろがねがわ【川】
白金町,しろがねちょう【地】
白雨,はくう
百一,ひゃくいち
百一文,ひゃくいちもん
百七,ひゃくなな107
百七十,ひゃくななじゅう170
百三,ひゃくさん103
百三十,ひゃくさんじゅう130
百中,ひゃっくちゅう
百九,ひゃくきゅう109
百九十,ひゃくきゅうじゅう190
百二,ひゃくに102
百二十,ひゃくにじゅう120
百五,ひゃくご105
百五十,ひゃくごじゅう150
百人,ひゃくにん
百人力,ひゃくにんりき
百人町,ひゃくにんちょう【地】
百人目,ひゃくにんめ
百八,ひゃくはち108
百八十,ひゃくはちじゅう180
百六,ひゃくろく106
百六十,ひゃくろくじゅう160
百六十五,ひゃくろくじゅうご165
百円,ひゃくえん
百円玉,ひゃくえんだま
百出,ひゃくしゅつ
百十,ひゃくじゅう110
百千,ひゃくせん／ももち【人】
百名山,ひゃっくめいざん
百四,ひゃくよん104
百四十,ひゃくよんじゅう140
百子,ひゃくし
百小竹,ももしの
百山,ひゃくざん
百川,ひゃくせん
百年,ひゃくねん
百年目,ひゃくねんめ
百手,ももて
百文,ひゃっくもん
百日,ひゃくにち／ももか
百日天下,ひゃくにちてんか
百日草,ひゃくにちそう【植】
百木田,からきた【人】
百本,ひゃっぽん
百本足,ひゃっぽんあし
百村,もむら【地】
百王,ひゃくおう
百生,ももせ【人】
百目,ひゃくめ【妖怪】
百目木,どうめき【人】
百花,ひゃっか
百草,ひゃくそう／ももくさ
百見,ひゃっけん
百足,むかで【虫／人】
百足虫,ひゃくそく（の）むし
百金,ひゃっきん
目上,めうえ
目下,めした
目先,めさき
目出,め（が）で（る）
目力,めぢから
目口,めくち
目口立,めくちをた（てる）
目土,めつちめ＝芝生の上の土
目子,め（の）こ
目川,めがわ【地】
目手出,め（から）て（が）で（る）
目早,めばや（い）
目木,めぎ【植】
目火出,め（から）ひ（が）で（る）
目玉,めだま
目白,めじろ【地】
目立,めだ（つ）／めたて
目草,めぐさ【植】ハッカ
目見,まみ
目見見,め（に）み（す）み（す）
目足,めたり／もくそく
石上,いし（の）うえ【碁】
石上三年,いし（の）うえ（にも）さんねん
石下,いし（の）した【碁】
石人,せきじん
石人,せきじん
石土,いしづち【人】／いしど【人】
石大,いしだい【人】
石女,うまずめ
石子,いしこ／いしなご
石山,いしやま【人】
石川,いしかわ【人／地】
石川町,いしかわまち／いしかわちょう【地】
石手,いして【地】
石文,いしぶみ／せきぶん
石早,いしはや【人】
石木,いわき
石本,いしもと／せきほん
石村,いしむら【人】
石林,いしばやし【地】
石森,いしもり【人／地】
石水,いしみず
石火,せっか
石生,いそう【地】
石生村,いそうむら【地】
石田,いしだ【人／地】
石町,こくちょう【地】
石目,いしめ
石空川,いしうとろがわ【地】
石立,いしだて【人／地／碁】
石竹,せきちく【植】
石花,せきか／せい
石花火,いしはなび
石草,いしぐさ【植】
石見,いわみ【地】
石見川,いわみかわ【植】
石車,いしぐるま
石雨,いし（の）あめ
空下手,からへた
空中,くうちゅう
空先,そらさき【人】
空力,くうりき
空力音,くうりきおん
空名,くうめい
空大,くうだい
空山,くうざん／くうやま
空川,そらかわ【人／地】
空手,からて
空手水,からちょうず
空文,くうぶん
空月,くうげつ【僧】
空木,うつぎ【植】
空気,くうき
空気力学,くうきりきがく
空田,そらた／そらだ【人】
空町,そらまち
空白,くうはく
空目,からめ
空空,くうくう
空耳,そらみみ
空見,くうけん
空見出,からみだ（し）
空貝,うつせがい
空足,からあし
空車,くうしゃ／からぐるま／むなぐるま
空音,そらね
立上,た（ち）あ（がり）
立入,たちいり
立出,たちいでる
立名,りつめい＝名声をあげる
立山,たてやま【地】
立山町,たてやままち【地】
立川,たちかわ【地】
立目,たちめ／たつめ
立石,たていし【地】
立花,たちばな【地】
立花町,たちばなまち【地】
立見,たち（み）
立金花,りゅうきんか【植】
竹下,たけした
竹中,たけなか
竹八月,たけはちがつ
竹八月木六月,たけはちがつ（に）きろくがつ
竹子,たけ（の）こ
竹山,たけやま【人】
竹川,たけかわ【人】
竹村,たけむら【人】
竹林,ちくりん／たけばやし【人】
竹森,たけもり【地】
竹玉,たかだま
竹田,ちくでん／たけた【人／地】
竹田川,たけだがわ
竹石,たけいし【人】
竹花,たけはな【人】
竹草,ちひろぐさ【植】竹の総称
竹見,たけみ【人】
竹貝,たけがい【人】
糸先,いとさき
糸入,いとい（り）
糸口,いとぐち
糸山,いとやま【人】
糸川,いとかわ
糸木,いとき【人】
糸林,いとばやし【人】
糸玉,いとだま
糸田,いとだ【地】
糸田町,いとだまち【地】
糸目,いとめ
糸立,いとた（て）
糸竹,いとたけ／しちく
糸花,いとばな
糸車,いとぐるま
糸雨,しう
耳入,みみ（に）いれる
耳学,みみがく
耳早,みみばや（い）
耳正月,みみ（の）しょうがつ
耳玉,みみだま
耳目,じもく／じぼく
耳石,じせき／みみいし
耳立,みみだ（つ）
耳糸,みみいと
耳貝,みみがい
耳赤,みみあか【碁】
耳赤一手,みみあか（の）いって【碁】
耳金,みみがね
花出,はなで
花口,はなぐち【地】
花字,かじ
花山,はなやま
花手,はなて【人】
花手水,はなちょうず
花月,かげつ【植】
花木,かぼく／はな（の）き【植】
花村,はなむら【人】
花水,はなみず
花水木,はなみずき【植】
花火,はなび
花王,かおう／はな（の）おう
花生,はないけ＝花をいける
花田,はなだ【人】
花町,はなまち
花空木,はなうつぎ【植】
花立,はなだて【地】
花糸,かし
花草,はなくさ
花虫,かちゅう／はなむし
花見,はなみ
花見川,はなみがわ【地】
花見月,はなみづき
花貝,はながい
花足,けそく
花車,きゃしゃ／かしゃ／はなぐるま【植】ガーベラ
花金,はなきん【略】花の金曜日
花雨,かう＝花が雨のように散る
花音,かいん＝花だより
草入,くさい（り）
草木,くさき
草本,そうほん
草村,くさむら【人】
草王,くさ（の）おう【植】
草田,くさだ
草竹,そうちく【植】
草花,くさばな／そうか
草草,くさぐさ
草虫,そうちゅう
草足水足,くさたりみずたる
虫下,むしくだ（し）
虫入,むしい（り）
虫出,むしだ（し）
虫気,むしけ
虫音,むし（の）ね
見一,けんいち
見上,みあ（げる）
見下,みくだ（す）
見人,みるひと
見入,みり（れ）
見出,みだ（し）
見学,けんがく
見山,みやま【人】
見手,みて
見早,みばや（い）
見月,みつき【人】／みづき【人】
見本,みほん
見玉,み（せ）だま
見目,み（た）め
見立,みた（て）
見竹,みたけ【人】
見草,みぐさ【地】
見見,み（え）み（え）
見金,み（せ）がね
貝人,みるひと
貝口,かい（の）くち
貝名森,かいなもり【地】
貝子,ばいし
貝山,かいやま
貝田,かいた【人／地】
貝石,かいいし
貝虫,かいむし
赤十字,せきじゅうじ
赤口,しゃっこう／しゃっく
赤名,あかな【地】
赤四手,あかしで【植】
赤土,あかつち
赤子,あかご
赤子手,あかご（の）て
赤字,あかじ
赤山,あかやま【地】
赤川,あかがわ【人】
赤手,せきしゅ
赤日,せきじつ
赤木,あかぎ
赤本,あかほん＝数学社出版の大学の過去問
赤村,あかむら【地】
赤森,あかもり【人】
赤気,せっき
赤水,あかみず
赤水町,あこずちょう【地】
赤玉,あかだま
赤玉木,あかだま（の）き
赤田,あかだ【人／地】
赤田森,あかだもり【地】
赤男山,あかおとこやま【山】
赤白,あかしろ
赤目,あかめ／あかべ
赤石村,あかいしむら【地】
赤竹,せきちく
赤糸,あかいと
赤花,あかばな【植】
赤草,あかくさ【植】
赤虫,あかむし
赤貝,あかがい
赤赤,あかあか
赤金,あかきん
赤青,あかあお
足下,そっか
足休,あしやす（め）
足先,あしさき＝足の先
足入,あしい（れ）
足出,あし（が）で（る）＝赤字
足子,あしこ
足手,あして
足日,たるひ
足早,あしばや
足村,あしむら【人】
足水,たるみ【人】
足玉,あしだま
足田,あしだ【人／地】
足白,あしじろ
足目,あしめ
足立,あだち【地】
足糸,そくし
足金,あしがね
足音,あしおと
車上,しゃじょう
車中,しゃちゅう
車力,しゃりき
車名,しゃめい＝車の名
車火,くるまび
車田,くるまだ【人】
車町,くるままち【地】／くるまちょう【地】
車石,くるまいし
車花,くるまばな
車草,くるまそう【草】＝ほとけのざ／くるまぐさ【草】＝やえむぐら
車貝,くるまがい
金九,きんきゅう／きむぐ
金五,きんご【人】
金人,きんじん
金入,かねい（れ）
金円,きんえん
金力,きんりょく
金十,かねじゅう
金口,きんぐち／こんく
金土,こんど【人】
金土日,きんどにち
金大,きんだい【略】金沢大学
金子,かねこ【人】
金字,きんじ／こんじ
金山,きんざん／かなやま【地】／かねやま【地】
金山町,かなやまちょう【地】／かねやままち【地】
金文,きんぶん
金文字,きんもじ
金木,かなぎ【地】
金木町,かなぎちょう【地】
金村,かねむら【人】
金林,かなばやし【人】
金森,かなもり【地】
金気,かねけ／きんき
金玉,きんたま／きんぎょく
金生水,きんじょうすい
金田,かねだ【人】
金田森,かねだもり【地】／かなだもり【地】
金町,かなまち【地】
金目,かねめ／きんめ
金石,きんせき
金石学,きんせきがく
金石文,きんせきぶん
金石糸竹,きんせきしちく＝楽器の総称
金糸,きんし
金糸目,かね（に）いとめ
金耳,きんじ
金花,きんか
金花虫,はむし
金虫,きんちゅう【虫】黄金虫
金貝,かながい
金足,かなあし【地】
金足村,かなあしむら【地】
金金,きんきん
金青,こんじょう
雨上,あまあが（り）／あめあが（り）
雨下,うか
雨中,うちゅう
雨土,うど【人】
雨天,うてん
雨女,あめおんな
雨川,あめかわ【川】
雨月,うげつ
雨林,うりん
雨止,あまや（み）
雨気,あまけ／うき
雨水,あまみず／うすい
雨田森,あまだもり【地】
雨男,あめおとこ
雨石,あまいし
雨空,あまぞら
雨花,あめ（の）はな＝雨中の花
雨足,あまあし
雨車,あまぐるま
雨音,あまおと
青人草,あおひとぐさ
青大,あおだい【略】青森大学
青天,せいてん
青天白日,せいてんはくじつ＝疑いが晴れる
青天目,なばため【人】／なまため【人】
青女,せいじょ
青女子,あおなご【地】
青字,あおじ
青学,あおがく【略】青山学院大学
青山,あおやま【人／地】
青川,あおがわ【地】
青年,せいねん
青年学校,せいねんがっこう
青手,あおて【縞】
青手木,あおてき【人】
青文字,あおもじ【植】
青月,せいげつ
青木,あおき【植／人／地】
青木村,あおきむら【地】
青木町,あおきちょう【地】
青本,あおほん＝駿台予備学校出版の大学の過去問
青森,あおもり【地】
青森大,あおもりだい【略】青森大学
青森大学,あおもりだいがく
青火,あおび
青玉,せいぎょく
青田,あおた
青白,あおじろ／せいはく
青石,あおいし
青空,あおぞら
青竹,あおだけ
青糸,せいし
青花,あおばな
青草,あおくさ／せいそう
青虫,あおむし
青貝,あおがい
青赤,あおあか
青金,あおきん
青青,あおあお
音中,おんちゅう【略】国立音楽大学附属中学校
音入,おとい（れ）
音名,おんめい
音大,おんだい【略】音楽大学
音子,おんし
音字,おんじ
音川,おとかわ
音文,おんぶん【略】音楽文化
音木,おとき／おんぎ
音村,おとむら【人】
音森,おともり【人】
音田,おんだ【人】／おとだ【人】
音立,ね（に）た（つ）
音耳,おとみみ＝うわさ
音金,おとがね
